"g.ML0.05" "g.ML0.01" "g.ML0.005" "g.ML0.001" "g.tau0.05" "g.tau0.01" "g.tau0.005" "g.tau0.001" "g.new0.05" "g.new0.01" "g.new0.005" "g.new0.001" "c.ML0.05" "c.ML0.01" "c.ML0.005" "c.ML0.001" "c.tau0.05" "c.tau0.01" "c.tau0.005" "c.tau0.001" "c.new0.05" "c.new0.01" "c.new0.005" "c.new0.001" "f.ML0.05" "f.ML0.01" "f.ML0.005" "f.ML0.001" "f.tau0.05" "f.tau0.01" "f.tau0.005" "f.tau0.001" "f.new0.05" "f.new0.01" "f.new0.005" "f.new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-291.508890002193 -450.437852661312 -528.03155930453 -615.761211839438 -273.646921629718 -409.964735256212 -475.877041427255 -509.710772295631 -289.521287513019 -471.405819528107 -529.045251237553 -695.783085835908 -320.571018142429 -447.115107341034 -465.254060590226 -627.591761433635 -320.7953542214 -566.008750474718 -672.787379272515 -767.467725516589 -289.623722429968 -512.835964463858 -613.331610732546 -837.468645422979 -293.833954342358 -412.196867618825 -446.674288452093 -533.767085509355 -304.565306679096 -424.143265648773 -537.293956983629 -579.916361417929 -266.391358781606 -389.621905617681 -447.47142217071 -529.407309241098 4.97429513619037 1.78138364386082 1.24916244228967 5.51810420806558 1.95220030349014 1.90440060698027 5.51783257516255 1.95040852034717 1.90407331518972 71.6747335971642 84.8275789010177 73.093768430148 41.1900000000023 79.6399999999849 37.1499999999942 -13.829999999999 2009 0.000499500499500478 0.0104895104895114 0.00049950049950057
-283.55970493037 -410.018089041627 -416.642713309634 -578.3505349948 -277.230480982428 -420.45331552076 -443.46691510708 -479.692769690343 -286.394456522019 -382.25503667973 -397.132654670397 -494.959428486261 -307.640301455861 -461.576903797591 -553.145444514866 -638.02739178589 -298.578210776357 -497.78519220998 -544.816212712934 -626.654429814892 -307.688613911611 -426.44457515776 -484.173873447 -572.785537294346 -283.091294253786 -404.998092537859 -458.955612574452 -492.635676459092 -292.314652788202 -425.386124050054 -468.560111376012 -490.966904492868 -293.753245142046 -434.76809304283 -492.971656070321 -593.282569834268 4.97764300510002 1.78425997654577 1.2497513454666 5.57499985241058 1.96462204123187 1.92924408246373 5.57470147236696 1.96327067711084 1.92890467550219 72.394590623415 86.019496858462 73.4665069739786 41.640000000014 79.570000000007 37.5500000000175 -97.8599999999999 2009 0.00049950049950039 0.00749250749250786 0.000499500499500791
-277.348923407858 -397.326720853974 -479.40280984084 -589.871977954906 -247.612865170425 -378.7927999976 -468.824683791567 -616.05012326212 -258.60921880202 -428.059275614758 -467.990838302358 -538.435630776396 -278.219108937946 -457.230421437374 -518.684425453243 -569.748857676525 -254.275700736707 -454.904631934246 -565.166303692641 -736.129006972466 -272.76267122224 -429.563949969722 -494.943839230219 -626.667291384845 -258.813695450914 -352.599001215272 -426.38469594403 -466.882567807448 -274.077151365639 -421.821116487218 -480.452216253163 -577.685702318852 -256.297829653086 -338.51672544771 -388.837753157168 -498.619847118392 5.05794255528401 1.79451333416677 1.26975128533035 5.62901503990696 1.97644347714761 1.95288695429522 5.62872978891564 1.97508036418822 1.9518632744716 73.8053763759721 86.9363872823672 74.5673755668142 41.539999999979 79.4199999999837 37.2000000000116 70.049999999999 2009 0.000499500499500292 0.00749250749250769 0.00149850149850172
-257.700533463914 -385.868131816763 -411.796746490511 -470.010001704864 -244.442083419127 -359.717216567361 -390.648078328485 -459.601444365276 -262.854636766362 -394.31034036393 -443.958099806434 -504.496541201611 -293.028593875666 -486.945941896768 -578.362134664649 -666.093454561607 -287.17958664858 -440.213674911156 -489.425769961245 -549.067834197661 -279.29562367784 -453.830654403618 -559.947227144583 -602.463399244876 -251.131510049864 -372.591193611597 -398.063835311644 -535.369892286394 -244.789465206107 -358.054971853492 -395.288605508073 -497.857377750305 -251.297862468635 -363.139496115802 -406.374490670642 -480.056870391261 5.03377599939671 1.79172742317483 1.26038752159995 5.6105682164685 1.97240321962438 1.94480643924875 5.61028010846796 1.97159099076921 1.94446457165752 73.49274121377 86.7572862981053 74.1863443243986 41.6300000000047 78.8099999999977 37.1499999999942 -31.689999999999 2009 0.000499500499501459 0.00449550449550534 0.000499500499500582
-260.312132281722 -403.369568054737 -505.626337364694 -547.322344617183 -230.814481423859 -342.476064759246 -404.879884821827 -444.146677094138 -244.825446466393 -402.876228649514 -459.356925159148 -534.501583879662 -246.710083925036 -376.516028642017 -407.373862599514 -503.961452324876 -288.023977095922 -505.206973757198 -556.273065051396 -601.996592776272 -248.26045031816 -421.847839202066 -473.307086787201 -631.921794345606 -246.536589218725 -386.898850243908 -411.467047080246 -524.929134296359 -293.461875666474 -376.492924355223 -425.217011698734 -464.723766450765 -270.982368660699 -355.580474196989 -383.874822422203 -453.345217913512 5.02851416553807 1.79133029515695 1.25699892569385 5.58415714383405 1.96662420382166 1.93324840764331 5.58332451199844 1.96548593168747 1.93291062068929 73.3581003767422 86.6868204551493 74.0647900968132 41.3099999999977 79.3699999999953 36.8500000000058 -200.310000000001 2009 0.00149850149850202 0.00649350649350506 0.000499500499500402
-241.667650262 -340.385277810217 -389.571279685291 -425.314400070139 -229.361236429227 -322.470398685157 -356.163689162455 -434.29684523149 -244.340642142268 -350.11462171537 -382.840429822082 -420.716740784066 -256.228452452914 -418.682282198054 -471.17656061173 -513.458834388226 -253.838005851282 -400.472994325283 -432.341335090091 -519.792481924927 -238.788821934866 -414.710234049558 -513.617539503485 -606.420610514797 -232.464947718784 -321.215008840233 -359.310568058844 -421.38752063217 -262.155533024483 -358.755035483428 -438.609904614831 -453.946495661341 -245.48980904072 -331.974551903356 -366.767337887333 -406.740749019271 5.02562583433347 1.79096631173874 1.25604634246702 5.5875950088588 1.96737606728686 1.93475213457372 5.58731430497542 1.96623054939369 1.93441312069155 73.272940651184 86.6319717351147 73.9982272454674 44 82.3600000000151 37.140000000014 10.34 2009 0.00049950049950034 0.00649350649350655 0.000499500499500649
-230.358844347653 -313.456962850489 -369.91541884091 -461.200248259012 -226.760131473131 -352.713229971071 -360.380894281877 -502.515890366777 -223.102979509938 -352.596485025585 -400.988534603944 -484.745742136002 -226.527675179203 -409.877464879095 -463.224348762856 -600.55310813198 -267.04494477387 -400.825873028589 -497.378988947727 -589.162435727379 -276.642553768562 -402.484957287442 -503.542388702706 -531.741433678282 -248.423084878877 -381.588667919074 -442.404013580723 -448.973391997464 -224.891573236132 -343.258238362233 -395.926037540526 -460.338687103084 -240.932302806684 -323.736666084139 -354.431033047005 -537.653483814012 5.03027232259931 1.79283558793137 1.26519127213705 5.64404804108639 1.97973839446012 1.95947678892024 5.64374145980843 1.97871145596271 1.95912999295781 73.9587171093669 87.1939369425922 75.1113534039194 41.570000000007 79.1899999999732 36.8699999999953 129.960000000002 2009 0.000499500499500307 0.00549450549450638 0.000499500499500639
-243.712336951534 -354.593851921465 -405.124440169978 -509.221610874665 -252.382003098495 -373.557089151944 -409.158998930877 -438.855397309899 -239.806927222508 -387.892901960031 -455.781801130196 -649.837532643314 -221.212036699098 -451.573490374038 -516.046084258312 -603.511247554545 -282.55642993103 -434.862970876335 -513.206829765402 -605.166855501968 -267.598730857184 -471.075915204061 -529.616195761898 -594.054279871436 -241.345401239476 -354.109502717473 -388.487431132522 -511.626572308172 -263.612482730557 -390.58584322435 -412.039496681276 -473.198358617015 -269.610728772125 -379.149340530413 -451.748446933327 -511.181894805106 4.95982461332311 1.783859442893 1.25343297580248 5.59677295064955 1.96938384998086 1.93876769996173 5.5964547946369 1.96817914603874 1.93842537492469 72.7528652379124 86.3842579397782 74.4726695908186 41.1900000000023 79.1700000000128 37.3000000000175 112.94 2009 0.000499500499500918 0.00649350649350548 0.000499500499500641
-229.639977730108 -332.345264974798 -361.742549075576 -420.802142896721 -246.689499591121 -372.080468785093 -436.849509846641 -489.815843050045 -260.665907317487 -373.67000485193 -460.280140105856 -554.17539735441 -270.496370716965 -440.212723051885 -486.967529470691 -610.711326862991 -253.59835613147 -399.629157773102 -451.179079394381 -559.041387660222 -261.631596638916 -451.503084428392 -537.777748189296 -585.866633582934 -231.162460502256 -348.142332267289 -394.320455810304 -437.923233081117 -255.37742466337 -328.275857921907 -347.175190976064 -439.4176783122 -246.703559632347 -348.443693315883 -417.252184338886 -529.861176436671 4.96520568654836 1.78663527440941 1.25451806914612 5.62439762188832 1.97543186180422 1.95086372360845 5.62406835518735 1.97382869397919 1.95051589860622 73.1485669570765 86.8697350185362 74.7284940862446 41.8899999999849 79.429999999993 39.6300000000047 75.5199999999993 2009 0.000499500499499976 0.00849150849150785 0.000499500499500704
-251.663222316987 -366.478595558226 -410.468847650243 -598.322807112605 -259.452111322102 -447.127601033485 -517.086160500989 -580.568741285006 -238.516940653448 -355.995917498561 -394.785210665558 -445.095904652154 -261.105984756312 -391.941464247984 -528.955745699804 -632.915967691781 -243.032979566009 -425.623972641367 -484.429415826699 -561.477279318552 -245.179912678907 -461.941112195573 -498.49504833625 -712.11952472577 -244.35859320587 -339.8480140183 -388.458785587389 -452.412444122683 -234.499331278526 -375.015834131912 -401.99375333636 -523.873070016067 -260.644194251508 -371.475493681722 -395.002494979189 -488.302876915253 5.026891073907 1.79807567938896 1.26231122289831 5.6975689516339 1.99148606811146 1.98297213622291 5.69723394769897 1.99003693932482 1.98261216573673 74.4541642700273 88.1182696556784 75.3037339095812 41.6800000000221 78.7200000000012 37.3800000000047 -39.9699999999992 2009 0.000499500499500584 0.0074925074925086 0.000499500499500756
-198.497962223202 -290.183133592069 -312.255168190391 -387.724156549705 -238.369717931375 -316.319151156844 -350.335432768191 -448.255234670563 -232.482816834132 -352.536213995477 -403.152930749208 -504.24330517477 -251.352417345818 -361.470343145663 -401.027406629914 -557.170709683503 -245.826731660125 -391.472575445376 -441.95762742424 -527.019946325711 -253.10796257723 -409.871524390194 -456.697283391924 -513.468442060055 -223.837959071429 -317.872077755528 -360.886435735873 -398.529991789535 -239.771385077715 -375.848692828366 -406.921784195222 -498.401589807809 -237.554751381209 -322.737418593353 -415.827601235906 -501.938728515021 5.0235986014109 1.79570231060608 1.25992584080786 5.64520609612374 1.97999230473259 1.95998460946518 5.64489560286964 1.97990025178847 1.95893557035131 73.9154892832388 87.2676920609002 75.0012571576861 45.5799999999872 85.140000000014 37.070000000007 81.2100000000007 2009 0.000499500499501843 0.000499500499501349 0.00149850149850133
-188.603060433338 -296.67513242706 -319.305989587442 -449.250881774966 -248.465247872726 -376.948990427072 -414.920369502269 -453.480514419865 -216.817139494598 -333.419952872952 -376.598329492499 -468.340654668655 -229.238699236949 -350.777928195582 -406.533166476086 -432.220484353891 -212.367227954451 -338.327077932671 -428.654789871774 -582.276582781877 -232.862141090587 -374.698738162298 -495.826021308135 -558.188819595443 -209.250406937907 -324.870976596624 -344.202165318025 -388.285146039077 -217.209318425691 -297.512591822975 -349.160918658828 -361.588201901029 -226.088007600056 -328.909058996577 -358.736894305279 -412.115046595519 5.02889907062667 1.79800051642084 1.2580743589821 5.63710471410476 1.97821629933367 1.95643259866735 5.63680091508205 1.97686603122993 1.95538610779869 73.9832252167286 87.4837323650189 74.8298938521332 41.8899999999849 79.2999999999884 37.0299999999988 -191.850000000002 2009 0.000499500499500214 0.00749250749250737 0.00149850149850174
-217.003304544581 -329.292245232773 -356.434723588179 -424.226467092882 -229.943631401884 -358.816981971888 -396.057361722313 -449.319032368658 -205.802015211602 -345.51030430843 -387.014971172657 -440.705411132998 -224.360051803729 -358.807236045464 -413.087629715 -480.103763728362 -223.088395495414 -347.1922090761 -385.725531561335 -438.307075691637 -241.183422547475 -381.791492702402 -410.082665332122 -526.928097143293 -221.911403245602 -290.599526108471 -309.982484265167 -363.327581131577 -202.188620196356 -284.85418288076 -323.605537665131 -359.379993736071 -206.362096513291 -313.473059106152 -348.625810639361 -390.736491981774 4.94197927838115 1.7815616897468 1.24727680616098 5.56814171944454 1.96312309257375 1.92624618514751 5.56782895099246 1.96212550244833 1.92522874851566 72.5007562832134 85.9116257375098 74.3084318874192 43.9000000000233 80.8500000000058 37.4700000000012 7.39999999999906 2009 0.000499500499500852 0.00549450549450471 0.00149850149850167
-215.950960695528 -358.840570022295 -401.94845028195 -478.553346381102 -191.212802452907 -324.67912828802 -356.807079409868 -407.183870895738 -236.384104257092 -310.560889403858 -364.914931259969 -454.377114726646 -203.006382398062 -345.79429681622 -376.260564135042 -485.763728273244 -211.922770856475 -338.542445687843 -392.384817236463 -441.444450459549 -211.68238131134 -409.151048030643 -470.76956089154 -513.120938027815 -209.189749169539 -298.862900187024 -311.688167059604 -422.296715783763 -216.842008710364 -296.133367482807 -329.507067752834 -388.280475260136 -232.870758184761 -321.268534967034 -378.980338441865 -480.003825763876 4.92169243753389 1.77852569768037 1.23325555432368 5.53738382916016 1.95640603218857 1.91281206437714 5.53707629100251 1.9550732624495 1.91247262556093 71.8651690692152 84.0406780956866 73.9790318628444 41.4799999999814 79.5799999999872 37.390000000014 184.569999999998 2009 0.000499500499500702 0.00749250749250847 0.000499500499500574
-216.774624208929 -353.822450053679 -388.112288816828 -507.333624353594 -235.151923417512 -405.565630805352 -437.174640139727 -545.069719282341 -244.395278059147 -369.747408816505 -466.217163086065 -524.791247577087 -244.745867229096 -415.619965673297 -454.256295674645 -593.934249850569 -229.873334388276 -364.6809327823 -425.857200617287 -507.110474457119 -248.961657987563 -371.832091480512 -430.544555930842 -471.512763905797 -223.133995419331 -361.506041447862 -386.936495556811 -491.392775904999 -251.872402345205 -363.505782299786 -437.944090042206 -488.997295861427 -237.190819054837 -366.5974900555 -417.325803287903 -501.530765560941 4.94686553937624 1.78143686448987 1.23800822237858 5.5635743020098 1.96212506354855 1.9242501270971 5.56326625567481 1.96113227124603 1.92322179257455 72.259350002126 84.276733837046 74.2310232751462 42.9700000000012 82.640000000014 37.4400000000023 65.9500000000005 2009 0.00049950049950163 0.00549450549450491 0.00149850149850152
-215.604526435884 -346.408621350123 -389.443640276922 -588.694005144346 -238.49351839462 -350.440362245081 -378.711627409425 -438.166021380934 -213.919075081525 -319.405475158531 -349.377103710786 -578.195341416371 -221.645300431516 -378.610215376254 -417.912536982102 -457.930811406634 -245.62039172015 -426.962655937437 -516.961818638507 -621.974434612798 -258.617991484232 -427.601569171946 -551.376734863449 -703.199894037576 -231.678041172375 -349.886375791888 -377.151263387864 -441.909670840308 -240.07409551415 -335.58343801778 -391.303774641297 -423.843816333231 -239.201157601453 -346.26956010219 -374.910567354913 -430.122508725299 4.94395148425442 1.77925946859403 1.23968532817128 5.59792125635731 1.9696351109977 1.93927022199541 5.59759459812948 1.9682087200706 1.9389207789915 72.6206204272657 84.6102386574129 74.4650141704435 41.5299999999988 79.140000000014 37.25 13.2600000000011 2009 0.000499500499501874 0.00749250749250833 0.000499500499500501
-198.802885203849 -304.415117553546 -335.680767634322 -373.39338771014 -199.009051423768 -330.235910506231 -360.586832032167 -488.175708090499 -236.324551196328 -382.216156155016 -404.881695548533 -516.512660729714 -223.34528969783 -392.894507882532 -439.695731127406 -478.684613336993 -248.720741417981 -381.051767621162 -444.151600200405 -573.296936017574 -246.272752106086 -414.492699138878 -450.741715142571 -552.815344634231 -215.126549001844 -317.783435056992 -387.650329267194 -445.379412417445 -214.185291512077 -319.042251769452 -346.705522126738 -409.663413440978 -219.634763473334 -318.726571442255 -360.178837660241 -400.043353300148 4.9300395756339 1.77652022693012 1.24151241052361 5.54306698113249 1.95764646208471 1.91529292416941 5.54214835864673 1.9553846459614 1.91495637046629 71.7445890729171 83.8317693289814 73.3741859542346 41.8799999999756 80.2600000000093 37 53.6599999999993 2009 0.00149850149850278 0.0124875124875123 0.000499500499500691
