"g_ML0.05" "g_ML0.01" "g_ML0.005" "g_ML0.001" "g_tau0.05" "g_tau0.01" "g_tau0.005" "g_tau0.001" "g_new0.05" "g_new0.01" "g_new0.005" "g_new0.001" "c_ML0.05" "c_ML0.01" "c_ML0.005" "c_ML0.001" "c_tau0.05" "c_tau0.01" "c_tau0.005" "c_tau0.001" "c_new0.05" "c_new0.01" "c_new0.005" "c_new0.001" "f_ML0.05" "f_ML0.01" "f_ML0.005" "f_ML0.001" "f_tau0.05" "f_tau0.01" "f_tau0.005" "f_tau0.001" "f_new0.05" "f_new0.01" "f_new0.005" "f_new0.001" "theta.F.ML" "theta.G.ML" "theta.C.ML" "theta.F.tau" "theta.G.tau" "theta.C.tau" "theta.F.new" "theta.G.new" "theta.C.new" "loglik.Fr" "loglik.Gu" "loglik.Cl" "time.Frank" "time.Gumbel" "time.Clayton" "L.real.left" "data.time.part" "p.F" "p.G" "p.C"
-1.45733826206246 -2.28882195233624 -2.64165264449204 -3.18821818272097 -1.52510492058195 -2.28130252372664 -2.45591120493497 -3.27821569077763 -1.60561796369072 -2.36514764082222 -2.77543499420989 -3.90259905205206 -1.70183819395085 -2.75643696691581 -3.1183989755184 -3.51952539699536 -1.68900935493148 -2.80247758114825 -3.14246096510484 -3.75958393414525 -1.71577161021241 -2.61685731825347 -3.12741139658027 -3.50479987279147 -1.60699162859163 -2.3502317672537 -2.5423826069207 -3.03481994044598 -1.60336520111764 -2.03429835459732 -2.33360520367256 -2.79273374161124 -1.59859114664515 -2.19041685622047 -2.42162965960883 -2.55232153725924 2.58547156665473 1.23664807675517 0.481772228461522 2.46421520475145 1.34900384480951 0.698007689619014 2.51006488804854 1.33211119436777 0.695739485480999 18.2489305859581 12.8374829703465 11.7273269981759 39.2400000000198 86.8600000000151 38.359999999986 -0.789999999999998 2006 0.378121878121879 0.15034965034965 0.010489510489511
-1.53071895694777 -2.20108440671416 -2.41525136033171 -2.85012654634312 -1.41266276701883 -2.1421911220352 -2.34152099208248 -3.12027725887728 -1.50834987289501 -2.37723738748269 -2.66412622841566 -3.25900404741636 -1.47241597472587 -2.35459053073941 -2.47538085548096 -2.85456518051749 -1.59911832653623 -2.59102973628264 -2.85917275333037 -3.58019606434463 -1.68827477381683 -2.40230276821279 -2.60426742286139 -2.94101290279937 -1.38218418126585 -1.91938334115476 -2.11322418048726 -2.3523251873537 -1.37031294479467 -2.21607196933674 -2.38939080386885 -2.5547986881303 -1.39835804402677 -2.31362223968405 -2.79786073009347 -3.12623895166687 2.67283901025943 1.2438590416823 0.506605433311515 2.53005485653149 1.36029606132699 0.720592122653978 2.58932240485712 1.34406932382406 0.718775052864357 19.1976460166944 13.2780800681833 12.5643592438599 38.7000000000116 87.2799999999988 38.4100000000035 0.749999999999999 2006 0.415084915084916 0.139360639360639 0.00849150849150822
-1.29929175494428 -2.02458857873474 -2.32689730590355 -2.51463862372636 -1.45939424810991 -2.10018989688748 -2.31334321613911 -2.6551143214165 -1.37466810461643 -2.08710373731327 -2.57960221400713 -4.0775092188439 -1.57446297490379 -2.3520165815226 -2.83451519267741 -3.62063323277703 -1.54700295672582 -2.44645737875563 -2.74475007358677 -3.48178289504611 -1.4921015017028 -2.45166261519383 -2.90054717333041 -3.68429047768071 -1.65329516473974 -2.32263321282692 -2.38396594864613 -3.04864868881665 -1.50541819048898 -2.07083142662819 -2.37790277027401 -2.72048463728849 -1.63223217847548 -2.23899833269794 -2.42121493552381 -2.81125776087791 2.6846323391637 1.24536143182717 0.509815631845668 2.56633179442447 1.36655749313977 0.733114986279543 2.62288205482179 1.35257333221909 0.730549609080753 19.4769994892913 13.4317108168679 12.6633129714245 39.390000000014 87.5599999999977 38.4700000000012 0.939999999999999 2006 0.478021978021977 0.115384615384616 0.0114885114885116
-1.45688114106821 -2.13388851827648 -2.34253919258673 -2.63956196968434 -1.47318652997902 -2.19662460755734 -2.60858741507002 -3.58879444616194 -1.44346445352163 -2.11011421874176 -2.31447504622478 -2.52586804811096 -1.54682189298698 -2.66976803874815 -2.76014484251004 -3.18864869318793 -1.57202147152137 -2.208494155263 -2.68625569021369 -4.1477491899797 -1.73945305395908 -2.94209627237764 -3.14403849280482 -4.15829348755635 -1.47420280400897 -2.11726836477202 -2.36508366769178 -2.98098457699607 -1.44165227747328 -2.30668127311781 -2.47978681158191 -3.13915758138108 -1.44061169469421 -2.05826623062458 -2.27588565439502 -2.56109226484409 2.57745486234372 1.23080884775929 0.492640665723714 2.46421520475145 1.34900384480951 0.698007689619014 2.52626510703852 1.3322959606111 0.694212195171399 18.0406574203951 12.412282608096 12.0079237187964 39.25 88.5200000000186 38.7799999999988 0.0100000000000047 2006 0.547952047952051 0.141358641358642 0.0184815184815188
-1.28674481936183 -1.89725030369279 -2.02285246178354 -2.31079988838599 -1.54041464622372 -2.16247065393904 -2.45858014958724 -4.03770910173486 -1.40924860226132 -2.16815250588839 -2.31758366438657 -2.77542562774914 -1.47616922819087 -2.4987673063678 -2.61944973804706 -3.29812948080355 -1.64081393951831 -2.88847881072554 -3.01097038247766 -4.26346780107788 -1.5744805211331 -3.02644490237969 -3.42919086172064 -3.86071316120985 -1.46911463465317 -2.17877473003474 -2.32104196257256 -2.60501529189639 -1.47986207265255 -2.1354315285454 -2.40241031660783 -2.70448807634731 -1.43629903251337 -2.23571295227353 -2.59397484060368 -3.57987700301605 2.69390430064869 1.24488823825866 0.521415365154982 2.56493335132965 1.36631560315072 0.732631206301443 2.63070724706129 1.35351781394382 0.729149626502325 19.5599014108695 13.362921652025 13.0965255099823 39.2699999999895 87.7699999999895 37.7400000000198 0.159999999999997 2006 0.509990009990011 0.105394605394606 0.0164835164835169
-1.41492163712236 -2.15932938848856 -2.51085579141235 -2.66599438907895 -1.28343323641471 -1.99980562272681 -2.22685702206925 -3.13091250696717 -1.43549632750633 -2.22039682793746 -2.44705687927219 -2.61298846113613 -1.62110025423832 -2.36503082919337 -3.01893428696546 -3.54578707640942 -1.5226247544695 -2.53707465772019 -2.6876976216488 -3.39283103244207 -1.54649742037078 -2.57440607530421 -2.91573284804774 -3.31821398786276 -1.51318005770978 -2.28323770161961 -2.68764605327336 -3.08704253681466 -1.56604536557792 -2.18985691324723 -2.43618274834406 -2.88016369303041 -1.46817937122578 -2.23684849229843 -2.9028655229805 -3.41547047717952 2.72511583115735 1.24859009305496 0.523368615329097 2.58383393146749 1.36958836053939 0.739176721078779 2.64826468791946 1.35200070028066 0.738422147282452 19.8249310206411 13.5980064331574 13.0966969312114 39.109999999986 86.2900000000081 38.4199999999837 -0.0199999999999995 2006 0.456043956043954 0.145354645354645 0.00349650349650365
-1.3560263072228 -2.15620686145981 -2.22977071723669 -2.59633684168879 -1.40014360630402 -2.13750839698242 -2.38760196133562 -2.59190400375916 -1.33165018972997 -2.21299861022042 -2.48593673563106 -3.11975525017916 -1.52900845495545 -2.40785723251123 -3.03290855575059 -3.55975671160442 -1.64567084383356 -2.64784658253448 -3.20015647166292 -3.58946442028552 -1.55349056365557 -2.36295996923479 -2.98126463483273 -3.72347633729471 -1.48467158098582 -2.16084053267729 -2.58910559028404 -2.93869496270277 -1.48508491047875 -2.15229862951936 -2.21127306324052 -2.44591902708123 -1.4488640387276 -2.16637322491914 -2.4315598353498 -3.40583890514476 2.69286251074791 1.24605154042928 0.520044324913953 2.57122836206238 1.3674047829938 0.7348095659876 2.63289602485749 1.35012922148986 0.732771334428959 19.5056660962246 13.4387295485452 13.0108692067223 39.5200000000186 87.5099999999802 38.0200000000186 -0.630000000000003 2006 0.506993006993007 0.142357642357643 0.00949050949050909
-1.30969513790283 -2.07960606571803 -2.25996934019798 -3.0472249943985 -1.43611865877879 -2.02821040451068 -2.25008806392848 -2.86157442025304 -1.41443376264059 -2.06714144892057 -2.30793928826251 -2.76641496704585 -1.39884984102613 -2.18516171540343 -2.41687480003395 -2.99198032254338 -1.55191562140074 -2.5134009354862 -2.76904622709654 -2.97634597626941 -1.59432345568917 -2.55594195575902 -2.83741896314958 -3.18358863725044 -1.45877222079279 -2.2633312032043 -2.76055182468267 -3.30889745325305 -1.28911268220384 -1.92291883906184 -2.13640465352576 -2.77874195630692 -1.32012972701783 -1.91494806751468 -2.12359863398763 -2.46724751718532 2.63603466745488 1.24307459199975 0.509634979972997 2.50781507748507 1.35647131183552 0.712942623671031 2.5552729776687 1.3416878233854 0.710606921470704 18.5819933898439 13.1058354951746 12.5636477669558 39.4199999999837 86.5299999999988 38.5899999999965 0.990000000000004 2006 0.37012987012987 0.130369630369629 0.0114885114885111
-1.50972683739341 -2.23082105444818 -2.36123406082514 -2.76747100172573 -1.31741583415502 -1.97969365801698 -2.08254543440915 -2.69732884873879 -1.26418603719526 -1.96685119881049 -2.25791415318071 -2.63026205848552 -1.23244634105652 -2.39175061799083 -2.84502818834126 -3.81269067814389 -1.65393438037513 -2.63405865162586 -3.11848814939735 -3.69604101691367 -1.47016612346453 -2.48447637160101 -2.615302692772 -3.16845973096835 -1.45070031617303 -2.10366884287327 -2.47847129121501 -3.19185967994933 -1.55220629044253 -2.19061844391189 -2.40056467184784 -2.65898119888654 -1.34002723364992 -2.14610600397745 -2.68249160843487 -3.0644034518062 2.64737177935919 1.24377486915375 0.520108347611353 2.48979200755153 1.35337950381345 0.706759007626896 2.55866428543949 1.3371194755947 0.702004170633493 18.6214561741372 13.1133716512034 12.7589837707008 40.1300000000047 87.1300000000047 38.7200000000012 -0.070000000000003 2006 0.437062937062936 0.148351648351649 0.0254745254745256
-1.25734568796295 -1.95057526248111 -2.08586364459262 -2.21492157182933 -1.35628952072386 -2.04572327170011 -2.10330872213235 -2.70192758221356 -1.42458140298837 -2.01894512297999 -2.28341305269962 -2.680931497547 -1.34860722018173 -2.29377086267397 -2.71252191911868 -3.09134003832022 -1.40609086915537 -2.55710353023629 -2.86824781205358 -3.22324878062032 -1.51351742416985 -2.51921304604862 -3.04004197806119 -3.30181627323838 -1.38614171298559 -2.0556149114632 -2.25061732436273 -2.83994181520692 -1.35518106979325 -2.05119570668145 -2.46272607785164 -3.12410434406661 -1.31413592633715 -1.98469741078209 -2.12003309182219 -2.41206788644301 2.65678524486824 1.24557715182779 0.521837821093204 2.48840734066689 1.35314225611359 0.706284512227189 2.56132624323561 1.33654004970784 0.701954345152615 18.7415833761933 13.2269449382306 12.8444479054515 39.2900000000081 86.9400000000023 37.929999999993 -0.229999999999996 2006 0.433066933066934 0.154345654345653 0.0234765234765237
-1.34655687391037 -1.98042352589132 -2.27955990028336 -2.90471537887234 -1.33204077241488 -2.18643932942714 -2.42988293179033 -2.92842761692978 -1.29769467233799 -2.06201693941342 -2.15413147506301 -2.98763886027897 -1.3568946735131 -2.38191932449761 -2.87989172960837 -3.72914864480412 -1.3938665054757 -2.13478952658156 -2.61029761106637 -2.92858769553394 -1.51422720728636 -2.3705634188636 -2.77940221354014 -3.53989258066234 -1.30891662950196 -2.11389305142402 -2.37628268875674 -2.838930298516 -1.48499488569429 -2.12996488018773 -2.4103613344205 -3.32960085820311 -1.32691157053143 -2.20947891348471 -2.66726702007191 -2.92479299867386 2.64775928794062 1.24532543111051 0.518857229479023 2.47111963716807 1.35018366276019 0.700367325520378 2.53508754266762 1.3328469621228 0.698100715929452 18.6214124370548 13.2244450317841 12.6930539101382 40.0599999999977 88.0799999999872 38.1000000000058 -0.43 2006 0.362137862137864 0.165334665334666 0.0124875124875122
-1.27880286101862 -2.22661580339547 -2.31403522888951 -2.56333300111423 -1.3539000654784 -1.90539135586958 -2.23021794819553 -2.97702376515362 -1.29091972233931 -1.844135103755 -2.1680948814125 -2.57567472225366 -1.44279838686056 -2.33578093966866 -2.88614895190441 -3.38736342082539 -1.36339733341474 -2.09472270904029 -2.65718399754982 -3.1611393321877 -1.37661315226814 -2.37555400087672 -2.63300918647242 -3.53272285064335 -1.45291010047768 -2.1463804122965 -2.39638761886768 -3.02399870981339 -1.40248974480183 -2.01102610539546 -2.24357750164642 -2.66919509779307 -1.41905479629794 -2.11304355358001 -2.22996937709431 -2.58751128250337 2.70159062184845 1.2494224872922 0.528049448677207 2.51198018040071 1.35718681318681 0.714373626373626 2.6020498756139 1.33807775439931 0.712233038917574 19.2154414462192 13.486729751274 12.9731633327634 39.5599999999977 87.4599999999919 37.9400000000023 1.16 2006 0.475024975024973 0.177322677322677 0.0114885114885112
-1.42754259924796 -1.92951617593637 -2.18985364901971 -2.63535881192217 -1.32741614923403 -2.05235107828053 -2.13294282613359 -3.50971540035474 -1.39559737397447 -2.35076018489475 -2.62897811689039 -3.06548640187227 -1.42878765484283 -2.13421168770421 -2.50676275090591 -3.5227487100228 -1.58735844341092 -2.55341942443767 -2.91456013202157 -3.4657281098215 -1.49069484770437 -2.60363076620263 -3.09525648126678 -3.32322762310479 -1.38061105033469 -2.00282075532516 -2.23873977880406 -2.60255485584439 -1.25851501340237 -1.84488539296759 -2.06529843284676 -2.1385920915354 -1.27249268765025 -1.84578481571841 -2.03727553214466 -2.67882851983947 2.62920501933231 1.2434670475742 0.50343828420018 2.45938570371924 1.34817919832329 0.696358396646581 2.53903622188141 1.3252178425896 0.69472021387356 18.4330516214156 13.1276804393195 12.1852728308781 40.3699999999953 88.2200000000012 37.6300000000047 1.15 2006 0.469030969030967 0.21928071928072 0.00849150849150861
-1.33376992250501 -1.98310836781739 -2.18349839288 -2.43784695938885 -1.25869192618269 -1.76611046778496 -1.93751141538617 -2.48733621715156 -1.32550546655648 -1.9456875988793 -2.18402884085544 -2.50197846428272 -1.37078120984054 -2.21783683287349 -2.5273230003355 -3.074676946922 -1.41729482250049 -2.23290651506775 -2.40564380956228 -2.62994316673999 -1.44319531560775 -2.18194870385189 -2.31855021233453 -3.83964478056134 -1.24412727486676 -1.89126873584847 -2.13070980650859 -2.48501694792014 -1.28361029355673 -1.84069119953845 -2.072218816971 -2.22782310454583 -1.3280662084223 -1.94107986328949 -2.22039893462623 -2.75792121001241 2.6339930612254 1.24534511356657 0.502306317448573 2.47319215022824 1.35053801067273 0.701076021345464 2.53415513296892 1.32673562186699 0.698991024451441 18.6083854836571 13.3296401186444 12.2431438017246 39.0800000000163 88.1399999999849 38.6199999999953 -0.050000000000005 2006 0.379120879120878 0.226273726273725 0.0104895104895109
-1.26201098546506 -1.9748026585398 -2.35398706105236 -2.54312226326814 -1.34708255144759 -1.94834776496335 -2.09236201941575 -2.4828817690956 -1.24923320241345 -2.05857731490432 -2.20540447749583 -2.37669862842575 -1.5315937687921 -2.40202280058354 -2.72012563227071 -3.39128174524905 -1.423785155419 -2.66778934933243 -3.05604169225497 -3.5901899116538 -1.32004859651936 -2.10470646438081 -2.35186288020287 -3.24723533428219 -1.29014524168497 -1.97680767336165 -2.36375216401474 -2.57917125574668 -1.28750345795281 -1.97979528195945 -2.14501596756997 -2.52914457463149 -1.31883379919315 -2.07584072541095 -2.3287284962257 -2.55897923941344 2.63568576405749 1.24695453917748 0.49956166844118 2.46352509468644 1.34888597640891 0.697771952817824 2.53326650470638 1.32123923793905 0.696880897593354 18.5972731176055 13.4395797272947 12.0841493489993 39.3099999999977 88.1999999999825 38.3800000000047 -0.029999999999998 2006 0.405094905094905 0.271228771228772 0.00449550449550498
-1.23452750754159 -1.84711995577918 -2.05761964243567 -2.4277848461592 -1.36277474895972 -2.02707999530134 -2.16104461883138 -2.5386683751793 -1.39979113328134 -2.14597485776393 -2.5354520331396 -3.28077466536243 -1.42388059118795 -2.65875688453727 -2.95364743181982 -3.50042010319937 -1.31863811221876 -2.08575026744654 -3.04453577790916 -3.36300561305419 -1.46780052535954 -2.21985568409155 -2.51259666117247 -3.58687219621723 -1.42551447456455 -2.1701401700697 -2.55258112806459 -2.73642730998006 -1.39378711432313 -1.86999966854462 -2.33693018709723 -2.53962288654614 -1.35299029695853 -1.81984979689977 -2.33014280260981 -3.61687847406021 2.62058330987289 1.24911451920934 0.49403975520662 2.43253241144055 1.34360313315927 0.687206266318538 2.48973670571892 1.31514327591061 0.685565991249156 18.2370219060841 13.5336640363345 11.8152391993351 39.6199999999953 87.6100000000151 38.429999999993 -0.120000000000004 2006 0.304195804195805 0.3011988011988 0.00849150849150848
-1.16547434988536 -1.75249528751069 -2.1088646083011 -2.50325386886443 -1.32423807850122 -2.07958673695244 -2.31493863325636 -2.50260466080633 -1.42630115299009 -1.88250822758764 -2.04842959392582 -2.64664856061587 -1.26270596873682 -1.94143797855167 -2.17516700481193 -2.55428517291738 -1.30472591793888 -1.96045462867516 -2.16667730590534 -2.7795066659969 -1.48862150244137 -2.16567489351436 -2.48799343597811 -2.73836994418179 -1.30316875524671 -2.01226433873665 -2.46254642103336 -3.40662867827676 -1.28853607023388 -1.7915181950728 -2.0100373446211 -2.1862436986728 -1.42862780970864 -2.03691550759964 -2.09899192341024 -2.39746110761784 2.65450905709962 1.25169565875084 0.499181798042928 2.44698052982048 1.34606330107246 0.692126602144912 2.51446358239727 1.31726278685742 0.690680961754538 18.5884162359842 13.6917339749187 11.9775113493125 39.2799999999988 87.4100000000035 38.0500000000175 0.220000000000005 2006 0.325174825174824 0.305194805194805 0.00749250749250708
-1.32726352942478 -2.04123371195805 -2.19055941834457 -2.60540869944155 -1.27324780565739 -1.98392253031218 -2.25113068297648 -2.5357518547633 -1.27769893923811 -1.88305260638072 -2.12369758777562 -2.27448430176715 -1.31995339895256 -2.20968654141283 -2.474497302897 -2.84607881194194 -1.42521399005923 -2.41284682790403 -2.66702242498859 -3.14715375364035 -1.36700573935306 -1.98289135412011 -2.18880490207757 -3.00115060901037 -1.29453496927149 -1.99037180377459 -2.17017491096991 -2.39638387914077 -1.25203583904655 -1.76609847528717 -2.01081720605427 -2.1741153579885 -1.20795368176839 -1.84417331793981 -1.91420324975398 -2.23710680413244 2.66694903782459 1.25248907008676 0.500984408167197 2.45662731705031 1.34770842426888 0.695416848537756 2.52627931548854 1.31978946277792 0.694542776627999 18.7053249395205 13.7364083622726 12.0349524265813 39.9700000000012 88.25 38.6700000000128 0.520000000000001 2006 0.331168831168831 0.293206793206793 0.00449550449550499
-1.16780369106924 -1.68878722773741 -1.80425098623473 -2.18103357106925 -1.18788208791362 -1.88362655183581 -2.17823218389708 -2.44925927309064 -1.1891103631277 -1.68920051622708 -2.0311645060109 -2.32432291135401 -1.24003261649077 -2.35599325654894 -2.63325354249953 -3.07402210223278 -1.26690942038797 -1.92623651183899 -2.08738394573194 -2.67775853296327 -1.16289960290412 -1.99841427193545 -2.38444898266958 -2.92157025312038 -1.22429581417998 -1.77916358346988 -1.96583772926442 -2.46117279405189 -1.35511561681768 -1.97352563124766 -2.19127944286075 -2.7643144507024 -1.27618860815111 -1.87304841393221 -2.06574548878497 -2.2563698721459 2.59871496013904 1.24583794199201 0.486925973744485 2.37363521050375 1.33362128541811 0.667242570836213 2.44997344726817 1.29858687413067 0.666251820302742 17.7649174475658 13.2464003148971 11.5503701291356 39.6000000000058 87.0599999999977 38.3999999999942 1.03 2006 0.33916083916084 0.399100899100899 0.00549450549450577
-1.14462020069685 -1.60161194506313 -1.82368774730341 -2.38046676767823 -1.09980211457639 -1.71680907594866 -1.92277852774162 -2.27899923196377 -1.12801024926099 -1.63427109008025 -1.95585862192853 -2.20490505285661 -1.33060326336421 -2.20753032631777 -2.55954566710716 -2.73794731277495 -1.36648960262919 -2.32315889843806 -2.62265097655672 -3.24028875949485 -1.30522815814672 -2.08667384761174 -2.39293671607304 -2.63240414898257 -1.36216665401865 -1.93806660016496 -2.1173025001678 -3.14727020937955 -1.15716487713019 -1.64596354778769 -1.79842445265384 -2.18075730041044 -1.21030232060891 -1.83863668776997 -2.14896570531057 -2.34615438193155 2.56163704741068 1.24154497715478 0.482316549317521 2.3361925052594 1.3273149342275 0.654629868454991 2.40454656973783 1.29411227851753 0.650756691950902 17.2777755462384 12.9283477314417 11.432650922509 39.4599999999919 87.7300000000105 37.9499999999825 0.749999999999999 2006 0.303196803196802 0.387112887112887 0.0224775224775228
-1.29137207481741 -1.82298248266654 -1.97958185800107 -2.26369462359276 -1.27569642379295 -1.80082536923613 -2.03925995844706 -2.7726062163169 -1.29432620705892 -2.02314796013548 -2.19907326768413 -2.67311471430977 -1.24399068130748 -2.01432653658751 -2.36096400201179 -2.65032904818134 -1.40300047841964 -2.01636615609364 -2.40126590239903 -2.7947180347808 -1.47092344496677 -2.23357234432638 -2.56503136539315 -3.21772799139016 -1.2855420175102 -1.80019080752073 -2.08001167972043 -2.57750804047016 -1.26586249387281 -1.78831350869628 -1.93802403495381 -2.46811578138391 -1.24591474041644 -1.91242411038569 -2.11066051142634 -2.35548953291486 2.52568255726008 1.23306222732225 0.479394788783609 2.32126336551575 1.32480906204411 0.649618124088218 2.38998170519803 1.29369212858949 0.645281765396642 16.9950156592653 12.3909966177894 11.4392406416575 39.7000000000116 88.8300000000163 38.109999999986 -0.0199999999999959 2006 0.336163836163836 0.33916083916084 0.0254745254745258
-1.38426176716113 -1.77683449439573 -1.95644141160524 -2.32952663003704 -1.2457525490477 -1.7333245134874 -2.01086619759673 -2.34055544687645 -1.28852922872196 -1.8519563188025 -1.99000247365023 -2.57481047146813 -1.24851864353922 -1.98984249441283 -2.46105987971649 -3.76334588860306 -1.33935038126807 -2.14563728808304 -2.36924364715966 -2.84607145866204 -1.49577353379965 -2.36416243255071 -2.85875747595182 -3.74640352110169 -1.24054111259697 -1.96097454988657 -2.18401089384914 -2.40138802996061 -1.30839779961936 -1.81042657640916 -2.02124374066917 -2.12046956202966 -1.36523796594998 -2.03241192052497 -2.23800411082851 -2.49481612880644 2.50570147526674 1.22960776895661 0.477785854894957 2.30703809491345 1.32242590371766 0.644851807435326 2.37501232845091 1.29215105756433 0.642431771159767 16.7842752299851 12.1731374270807 11.3854963585908 39.3600000000151 87.859999999986 38.2200000000012 -0.210000000000002 2006 0.342157842157842 0.326173826173827 0.0144855144855143
-1.23904098723113 -1.68673575133051 -1.8786556241374 -2.03907076093233 -1.27733579757715 -1.84879826973502 -2.06069644550857 -2.34380751286494 -1.2164654601051 -1.76520598979968 -2.0211568881043 -2.47639159948151 -1.25051108149975 -1.99842210798609 -2.24919792177266 -3.10203337355786 -1.33207108776191 -1.96245898653513 -2.43796184795913 -3.0112893306863 -1.35116858454624 -2.11025422818636 -2.55590982895471 -2.86945385935706 -1.28771195383492 -1.88230767963897 -2.1019330976209 -2.4949443955655 -1.28355143971951 -1.7680755595471 -1.84545523175144 -2.20769228587987 -1.24358237046086 -1.64097100240426 -1.82066741525465 -2.07073464371562 2.48615294359961 1.22781318158354 0.473092726144159 2.28338351489204 1.31847296951063 0.636945939021266 2.33757015043577 1.29107578085135 0.631626029512269 16.4691378287392 12.0265204511996 11.2415256769129 39.4100000000035 88.1100000000151 37.8899999999849 0.0499999999999929 2006 0.267232767232767 0.302197802197802 0.0324675324675324
-1.184978916915 -1.71386460805848 -1.8196506614443 -2.2397952041789 -1.14928787295654 -1.64008506767208 -2.19898789068255 -2.68959036910202 -1.17024221817714 -1.67084313332568 -1.97035152335756 -2.16565270647848 -1.20059867819548 -2.25192589484364 -2.41381976105912 -3.15886018376983 -1.37596314348605 -2.15146879661515 -2.65391708326636 -2.81268290056141 -1.18664017726623 -2.0587005384883 -2.37809662831282 -3.10802299812636 -1.23007006517395 -1.81720386935995 -2.10462191816657 -2.29469413959862 -1.18523784802751 -1.755666288566 -1.92224788240187 -2.68061809740196 -1.1831611842654 -1.81530986787929 -2.0042316789872 -2.23335950929902 2.47420067318402 1.22693150387709 0.469566417209952 2.26316155121592 1.31510350115001 0.630207002300025 2.30669759385969 1.28149948820334 0.626114759622906 16.2254780933466 11.959671230558 11.0414694807253 39.0199999999895 87.9500000000116 38.6100000000151 0.4 2006 0.206293706293706 0.38111888111888 0.0254745254745259
-1.13223160388854 -1.66732069537856 -1.91252262620364 -2.35355616644379 -1.19861477453864 -1.75113760513266 -1.93323520182372 -2.33836743203523 -1.1559332440054 -1.66211858822499 -1.85789191257273 -2.15841603036546 -1.26936322645774 -2.03136515326175 -2.2779985829695 -2.50704923685781 -1.29754266213767 -2.41224652320079 -2.98091425233346 -3.37537501520314 -1.25731982236854 -1.9172856820097 -2.18200093691862 -2.84316880334874 -1.18843690717227 -1.78145676650292 -2.00006990432589 -2.15074342887484 -1.211341804243 -1.81660910557439 -2.02975026024933 -2.72526977267866 -1.31240588948151 -1.8411032306279 -2.1065688679735 -2.59074350308125 2.46182028101074 1.22479189730816 0.477650398552622 2.21951354916514 1.30786174178245 0.615723483564893 2.27530945494977 1.2752894001679 0.611378526344227 15.7805740174582 11.7002971353882 10.8626370207447 38.7399999999907 87.5299999999988 38.7200000000012 0.0700000000000021 2006 0.23026973026973 0.39210789210789 0.0314685314685314
-1.17605378243969 -1.72158330134913 -1.84042582023032 -2.1249058669278 -1.17616514084923 -1.78730488892987 -1.87570711183999 -2.23507108392511 -1.17624077238916 -1.63581184318998 -1.95017897817965 -2.26554484873817 -1.17425407771634 -2.12081935989874 -2.40153907714898 -3.15287764689076 -1.3599737676033 -2.36026627089787 -2.5465128674148 -3.05332420159462 -1.37351288044377 -2.22480614022979 -2.30233774251093 -2.86083407425637 -1.0787470883544 -1.6155945106932 -1.75580236044578 -2.10852644736766 -1.19119853686746 -1.79259632876742 -2.03118193153041 -2.29390775450648 -1.13503830210917 -1.56994128916115 -1.76805858833479 -2.3935303031381 2.46467266875181 1.225324766934 0.477812151586391 2.22621398006138 1.30897066304901 0.617941326098016 2.27850337283615 1.27826150538441 0.614091623501543 15.8257725607392 11.7138196536944 10.938041527701 38.9799999999814 87.2200000000012 38.1699999999837 0.0700000000000037 2006 0.219280719280719 0.367132867132865 0.0274725274725275
